listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price
1321955,591,8,50,15321,2020.0,57,3761,2,185,0,1490.0,115.0,0,1998.0,2.0,18220.0,41503,1210.0,63322.0,48000.0,41367.0,49914.0,2,1391,0,4702,509,,139800.0
1310642,5529,69,655,6898,1979.0,45,4180,2,27,0,2235.0,149.0,0,6750.0,1.0,15800.0,9503,280.0,28968.0,61000.0,27069.0,29897.0,2,1391,0,7452,15871,,125800.0
1293861,4818,58,467,14569,2007.0,57,709,3,10,0,1110.0,80.0,0,1498.0,4.0,10070.0,38192,1026.0,15130.0,84000.0,14393.0,14393.0,2,1391,0,1343,10370,,39900.0
1299278,3964,51,284,12817,2016.0,57,2647,2,119,0,1605.0,135.0,0,1991.0,3.0,25600.0,57002,1202.0,57955.0,84000.0,56941.0,74494.0,2,1391,0,4207,9148,,96800.0
1328046,3014,52,798,4171,2023.0,57,4535,8,135,0,1610.0,99.0,2,1797.0,1.0,14650.0,88020,1496.0,70416.0,16000.0,29733.0,25241.0,2,1391,0,15634,13305,,136800.0
1303750,517,8,24,791,2018.0,57,3202,4,119,0,1490.0,80.0,0,1499.0,1.0,16360.0,32000,684.0,39433.0,130700.0,33712.0,39197.0,2,1391,0,16096,522,,89800.0
1289532,6572,88,654,18935,2021.0,57,4017,4,182,0,1380.0,73.0,4,1496.0,1.0,16530.0,53709,682.0,47833.0,23100.0,24090.0,10726.0,2,1391,0,9527,2355,,127800.0
1306104,5087,65,103,8114,2023.0,57,4374,6,224,1,1495.0,309.0,0,3995.0,1.0,62310.0,118501,3942.0,270387.0,2550.0,106508.0,220826.0,2,1391,0,7133,15510,,610888.0
1312623,6370,88,408,14897,2014.0,57,2067,10,10,1,1740.0,111.0,0,2982.0,2.0,10680.0,35310,1107.0,34904.0,84000.0,27502.0,1376.0,2,265,0,16527,2040,,52800.0
1296974,7060,92,644,13521,2010.0,57,1223,6,59,0,1285.0,118.0,0,1390.0,5.0,15280.0,27886,868.0,13836.0,84000.0,24394.0,24394.0,2,1391,0,975,2483,,75800.0
1302132,4683,54,552,17246,2021.0,57,4003,8,185,0,1480.0,110.0,0,1998.0,1.0,17370.0,70200,1210.0,65202.0,49677.0,18108.0,18108.0,2,1391,0,3960,9674,,136800.0
1316486,6867,92,388,12,2016.0,57,2788,1,235,0,1249.0,92.0,0,1395.0,3.0,14700.0,50789,624.0,23149.0,157000.0,23833.0,15367.0,2,1391,0,882,6161,,48000.0
1266267,5823,85,696,3971,2009.0,57,1097,1,18,0,1100.0,92.0,0,1586.0,6.0,13340.0,30574,1104.0,16451.0,84000.0,15940.0,15940.0,2,1391,0,13339,15683,,71800.0
1297723,1982,29,413,8235,2019.0,57,3424,8,114,0,1191.0,96.0,0,1496.0,2.0,13530.0,9170,182.0,19506.0,30679.0,19764.0,19764.0,2,1391,0,8609,2040,,79000.0
1324893,5957,88,189,6778,2017.0,57,2845,8,178,0,1440.0,90.0,4,1797.0,3.0,15730.0,52000,974.0,17973.0,125000.0,28603.0,5000.0,2,1391,0,3391,6975,,47800.0
1326061,1575,24,346,12,2016.0,57,2929,3,189,0,1334.0,92.0,0,999.0,2.0,10950.0,41761,392.0,22454.0,56500.0,19179.0,14179.0,2,1391,0,3829,12854,,41800.0
1181739,5079,65,103,18359,2017.0,57,2958,6,119,0,1440.0,220.0,0,1988.0,4.0,43240.0,49996,1200.0,84507.0,70000.0,73161.0,103690.0,2,1391,0,12772,6049,,199800.0
1318569,530,8,26,14063,2020.0,57,3822,2,157,0,1375.0,100.0,0,1499.0,1.0,17670.0,49778,684.0,62429.0,66000.0,36049.0,42469.0,2,1391,0,15558,716,,136800.0
1257600,338,4,609,5774,2021.0,57,4234,6,233,0,2140.0,441.0,4,3996.0,1.0,57740.0,113000,3944.0,213856.0,13000.0,107867.0,177308.0,2,1391,0,10465,3319,,564999.0
1293087,3709,51,191,9102,2011.0,57,1423,2,41,0,1500.0,115.0,0,1597.0,2.0,12340.0,37303,1039.0,24426.0,110000.0,30295.0,30295.0,2,1391,0,2381,5947,,80800.0
1285087,3514,51,130,15131,2018.0,57,3262,1,119,0,1375.0,120.0,0,1332.0,3.0,20840.0,32302,586.0,41218.0,87000.0,32945.0,38123.0,2,1391,0,604,4273,,112800.0
1317019,2171,88,746,1165,2021.0,57,4046,8,119,0,1250.0,87.0,0,1496.0,1.0,15950.0,52709,682.0,46701.0,39000.0,23497.0,9896.0,2,1391,0,1671,361,,123800.0
1316145,6051,88,156,12,2009.0,57,974,3,36,0,1195.0,80.0,0,1598.0,2.0,15430.0,26175,1113.0,12550.0,175000.0,17500.0,17500.0,2,1391,0,15458,9958,,74000.0
1296628,5106,65,122,8649,2020.0,57,3889,6,224,0,1650.0,283.0,0,2981.0,2.0,59110.0,58089,2364.0,235488.0,25000.0,160095.0,260171.0,2,1391,0,11830,1325,,540788.0
1302921,2834,44,311,16496,2019.0,57,3340,2,119,0,1620.0,152.0,0,2487.0,2.0,22890.0,36961,1784.0,51330.0,53000.0,39999.0,47999.0,2,1391,0,12923,5416,,133800.0
1321500,2385,34,352,7748,2017.0,57,2817,9,241,0,7220.0,111.0,0,5193.0,3.0,21140.0,26029,1107.0,7238.0,84000.0,47649.0,2383.0,2,609,0,16527,2040,,58800.0
1298103,6084,88,156,4917,2008.0,57,826,3,31,0,1195.0,80.0,0,1598.0,4.0,10600.0,29670,1113.0,13104.0,148000.0,16084.0,16084.0,2,1391,0,9647,12124,,46800.0
1328500,3365,49,14,401,2020.0,57,3729,8,119,0,1441.0,121.0,0,1998.0,1.0,15330.0,40690,1210.0,41089.0,84000.0,21064.0,21490.0,2,1391,0,4759,12950,,104800.0
1305759,2693,42,170,4506,2019.0,57,3890,6,224,0,1690.0,545.0,0,6498.0,2.0,136220.0,61190,7856.0,542279.0,9000.0,385739.0,666331.0,2,1391,0,10237,15993,,1280000.0
1301711,1958,29,350,14428,2023.0,57,4635,4,138,0,1360.0,95.0,0,1496.0,1.0,14860.0,89000,682.0,102393.0,50.0,18637.0,18637.0,2,1391,0,8966,8184,,156988.0
1315750,3083,53,235,15571,2011.0,57,1614,6,10,0,1240.0,135.0,0,1598.0,1.0,11650.0,50570,965.0,37754.0,135000.0,38440.0,38440.0,2,1391,0,10584,1633,,86999.0
1332031,6172,88,273,13000,2014.0,57,2103,9,36,1,1800.0,111.0,0,2982.0,2.0,10230.0,35258,1107.0,35026.0,84000.0,31679.0,1584.0,2,285,0,16518,2040,,50800.0
1316010,6867,92,388,7790,2015.0,57,2499,1,152,0,1249.0,92.0,0,1395.0,2.0,16540.0,43000,624.0,15844.0,82000.0,23886.0,15441.0,2,1391,0,662,15848,,36000.0
1326894,776,8,83,3668,2013.0,57,2141,2,185,0,1615.0,135.0,0,1997.0,4.0,15850.0,72003,1210.0,25859.0,84000.0,44198.0,48878.0,2,1391,0,16114,2040,,34900.0
1323619,4145,51,307,4175,2022.0,57,4398,8,198,0,2035.0,140.0,2,1797.0,1.0,24820.0,119399,1736.0,123840.0,12000.0,58295.0,37761.0,2,1391,0,7819,5166,,236800.0
1295692,4179,51,375,17145,2017.0,57,2979,8,119,0,1435.0,90.0,0,1595.0,1.0,18640.0,46791,740.0,33812.0,80000.0,28494.0,26892.0,2,1391,0,6808,3121,,78500.0
1214270,2062,29,274,13945,2017.0,57,2896,4,119,0,1855.0,129.0,0,2356.0,1.0,19730.0,49802,1630.0,38641.0,120145.0,30619.0,34867.0,2,1391,0,5422,6127,,80800.0
1293092,6154,88,273,4081,2019.0,57,3642,9,0,1,1780.0,111.0,0,2982.0,1.0,13730.0,22002,1107.0,13268.0,84000.0,34050.0,1703.0,2,981,0,16518,2040,,82800.0
1293991,6160,88,273,14735,2014.0,57,2030,9,10,1,1680.0,111.0,0,2982.0,1.0,10180.0,35527,1107.0,34593.0,84000.0,27856.0,1393.0,2,243,0,15583,4863,,49555.0
1328113,6997,92,442,5066,2010.0,57,1306,3,20,0,1377.0,118.0,0,1390.0,2.0,10590.0,16095,868.0,3342.0,116256.0,22092.0,22092.0,2,1391,0,10750,12507,,11000.0
1251974,4987,59,232,8831,2023.0,57,4404,10,242,0,1760.0,111.0,2,1797.0,1.0,11470.0,87790,1107.0,78650.0,84000.0,38868.0,1944.0,2,1303,0,16425,9220,,102800.0
1317443,6813,92,388,14179,2015.0,57,2481,1,185,0,1229.0,81.0,0,1197.0,1.0,12560.0,43000,508.0,11609.0,88000.0,18234.0,8234.0,2,1391,0,16560,2040,,24800.0
1277065,3816,51,157,9313,2015.0,57,2863,2,185,0,1430.0,90.0,0,1595.0,2.0,19430.0,44002,740.0,32764.0,127000.0,30320.0,29448.0,2,1391,0,2585,13893,,74888.0
1274163,1115,8,763,17564,2016.0,57,2540,8,119,0,1430.0,100.0,0,1499.0,3.0,20770.0,49000,684.0,25427.0,134940.0,29946.0,28925.0,2,1391,0,2012,5237,,54800.0
1293142,5457,68,393,4848,2017.0,57,2985,4,119,0,1540.0,81.0,0,1461.0,2.0,14980.0,46791,1048.0,24501.0,77200.0,25307.0,12430.0,2,1391,0,1249,13209,,58800.0
1275882,1708,29,219,7983,2016.0,57,2506,3,166,0,1096.0,88.0,0,1497.0,3.0,13370.0,45504,684.0,15573.0,58000.0,18264.0,13264.0,2,1391,0,9983,11519,,31000.0
1308067,506,8,23,144,2016.0,57,2729,1,235,0,1395.0,85.0,0,1496.0,1.0,14950.0,50889,1082.0,25903.0,91000.0,27843.0,20981.0,2,1391,0,1057,7864,,49600.0
1317301,1638,28,789,3518,2014.0,57,2006,9,10,1,4380.0,111.0,0,4009.0,3.0,11750.0,35086,1107.0,32837.0,84000.0,37041.0,1853.0,2,227,0,16527,2040,,55000.0
1320584,1996,88,441,2391,2016.0,57,2813,1,119,0,1040.0,73.0,0,1318.0,1.0,13600.0,51600,578.0,20512.0,119669.0,15413.0,10413.0,2,1391,0,538,4349,,42800.0
1326071,6309,88,406,3139,2016.0,57,2634,8,119,0,1610.0,111.0,0,1986.0,1.0,16970.0,57002,1196.0,36985.0,84285.0,35316.0,41443.0,2,1391,0,15078,8504,,56800.0
1249157,4990,59,244,12,2020.0,57,3857,8,185,0,1275.0,88.0,0,1499.0,2.0,18410.0,36534,1084.0,41889.0,55000.0,21853.0,22595.0,2,1391,0,3625,321,,137000.0
1268890,2108,29,653,12824,2018.0,57,3597,7,182,0,1190.0,101.0,4,1496.0,2.0,15490.0,32801,682.0,29220.0,40000.0,22772.0,13881.0,2,1391,0,999,9467,,95800.0
1308048,4689,54,552,7133,2017.0,57,2936,8,185,0,1535.0,123.0,0,2360.0,1.0,14720.0,48109,1636.0,30985.0,84000.0,22035.0,22849.0,2,1391,0,14137,15800,,60800.0
1317468,2995,52,67,5553,2023.0,57,4552,1,126,0,1685.0,99.0,2,1797.0,1.0,14400.0,65010,1496.0,52008.0,8500.0,28685.0,25241.0,2,1391,0,10769,11848,,136888.0
1199423,5684,83,430,3378,2009.0,57,1086,1,10,0,1265.0,79.0,0,1498.0,6.0,10370.0,30574,1026.0,16451.0,84000.0,13858.0,13858.0,2,1391,0,12404,10563,,55800.0
1285825,4689,54,552,3477,2014.0,57,2166,8,157,0,1520.0,123.0,0,2360.0,3.0,23490.0,72180,1636.0,13228.0,124000.0,19219.0,19219.0,2,1391,0,5325,6693,,21388.0
1302460,5457,68,393,15630,2018.0,57,3294,4,185,0,1540.0,81.0,0,1461.0,1.0,14060.0,25920,1048.0,24311.0,90500.0,25440.0,17616.0,2,1391,0,1247,7921,,73800.0
1277907,1446,14,196,8235,2018.0,57,3354,4,185,0,1317.0,96.0,0,1199.0,2.0,14680.0,29159,508.0,29148.0,74889.0,21020.0,21428.0,2,1391,0,8602,2040,,82000.0
1325476,1909,29,340,4612,2016.0,57,2587,1,119,0,1020.0,73.0,0,1317.0,1.0,14560.0,46123,578.0,13801.0,83000.0,13711.0,8711.0,2,1391,0,486,13481,,32800.0
1330645,2177,88,746,3156,2015.0,57,2396,8,148,0,1190.0,96.0,0,1496.0,4.0,14100.0,55889,682.0,12150.0,109995.0,19758.0,9758.0,2,1391,0,12444,12119,,21998.0
1330955,6017,88,203,6847,2020.0,57,3715,2,188,0,1495.0,160.0,4,2487.0,1.0,17900.0,40989,1784.0,42726.0,48000.0,29795.0,23713.0,2,1391,0,11304,11109,,120800.0
1266349,6509,88,574,5587,2022.0,57,4506,10,9,0,1760.0,111.0,2,1797.0,1.0,11280.0,65652,1107.0,61587.0,67.0,46652.0,2333.0,2,1337,0,3530,14144,,105800.0
1322952,2102,29,653,5980,2018.0,57,3309,7,185,0,1130.0,97.0,0,1496.0,2.0,14690.0,25689,682.0,17639.0,64689.0,18578.0,8578.0,2,1391,0,1121,13397,,70804.0
1272343,2409,34,535,13238,2023.0,57,4572,9,6,1,2440.0,111.0,0,2999.0,1.0,12690.0,71001,1107.0,68706.0,84000.0,28630.0,1432.0,2,1367,0,16527,2040,,122800.0
1279062,2417,34,540,18228,2016.0,57,2702,9,0,1,4900.0,111.0,0,5193.0,2.0,20970.0,42332,1107.0,10658.0,84000.0,39419.0,1971.0,2,555,0,16527,1158,,52800.0
1319397,3582,51,176,3503,2013.0,57,2042,1,10,0,1425.0,90.0,0,1595.0,4.0,12950.0,42275,814.0,40352.0,129210.0,24674.0,16544.0,2,1391,0,3000,5408,,61800.0
1332445,1066,8,487,17479,2022.0,57,4341,6,231,0,1625.0,405.0,0,2993.0,1.0,75480.0,107000,2378.0,305754.0,2500.0,160699.0,293538.0,2,1391,0,6073,11270,,788000.0
1306118,1673,29,147,12344,2007.0,57,563,7,39,0,1160.0,81.0,0,1496.0,3.0,10790.0,42564,1023.0,14227.0,12000.0,14561.0,16018.0,2,1391,0,16527,2040,,36088.0
1312719,443,8,2,12,2016.0,57,2683,1,185,0,1350.0,85.0,0,1496.0,3.0,14670.0,56889,1082.0,19037.0,149000.0,24555.0,11377.0,2,1391,0,8082,11742,,40500.0
1282627,4244,51,157,3905,2020.0,57,3716,8,191,0,1825.0,200.0,4,1991.0,2.0,27690.0,37102,1202.0,85121.0,31200.0,61275.0,82295.0,2,1391,0,4454,9126,,215800.0
1293286,5180,65,122,5729,2000.0,57,250,6,31,0,1480.0,111.0,0,3600.0,1.0,36020.0,42683,4986.0,28311.0,130000.0,148421.0,207790.0,2,1391,0,6480,5683,,238888.0
1212931,3915,51,218,17582,2016.0,57,2699,10,0,1,1420.0,111.0,0,1461.0,2.0,11910.0,16633,1107.0,4174.0,105000.0,24976.0,1249.0,2,553,0,10509,15578,,29900.0
1320169,812,8,84,11660,2010.0,57,1388,2,10,0,1650.0,150.0,0,2497.0,2.0,13450.0,42683,2514.0,27551.0,84000.0,38395.0,38395.0,2,1391,0,13557,10281,,86800.0
1320826,4041,51,289,3411,2009.0,57,1138,2,34,0,1650.0,150.0,0,1796.0,4.0,13940.0,35411,1461.0,16716.0,143188.0,53816.0,53816.0,2,1391,0,12606,3691,,65800.0
1263367,4545,54,204,13002,2013.0,57,1974,9,36,1,2500.0,111.0,0,2998.0,3.0,11090.0,38584,1107.0,35349.0,84000.0,28545.0,1428.0,2,209,0,16527,2040,,50800.0
1332245,2039,29,524,15959,2022.0,57,4263,10,243,0,920.0,111.0,3,658.0,2.0,8430.0,40962,1107.0,32770.0,19000.0,16464.0,824.0,2,1267,0,9991,7952,,68888.0
1294486,4222,51,157,15425,2017.0,57,2896,8,119,0,1735.0,155.0,0,1991.0,1.0,24080.0,47501,1202.0,47280.0,88000.0,40924.0,49294.0,2,1391,0,11265,4710,,101888.0
1317496,7189,93,636,6015,2017.0,57,2951,2,194,0,1558.0,90.0,0,1498.0,1.0,13430.0,36001,684.0,26662.0,155000.0,25458.0,22642.0,2,1391,0,1953,4245,,55888.0
1319159,3968,51,284,4717,2022.0,57,4177,2,179,0,1625.0,155.0,4,1991.0,2.0,24310.0,100684,1202.0,130738.0,23000.0,53633.0,68540.0,2,1391,0,13198,14879,,225800.0
1330904,5933,88,152,11480,2023.0,57,4584,4,172,0,2155.0,184.0,4,2487.0,1.0,31550.0,97000,1784.0,137600.0,4500.0,68514.0,107285.0,2,1391,0,5484,6339,,353800.0
1313802,2185,88,746,10773,2017.0,57,3023,8,178,0,1280.0,112.0,4,1496.0,3.0,16700.0,42661,682.0,25871.0,125000.0,24551.0,16372.0,2,1391,0,12138,2311,,67800.0
1272177,5374,65,557,17792,2023.0,57,4462,6,129,0,1960.0,243.0,0,2894.0,1.0,55000.0,131000,2262.0,293702.0,8000.0,109674.0,230957.0,2,1391,0,5769,1419,,565888.0
1231570,6570,88,654,10714,2019.0,57,3520,4,187,0,1380.0,73.0,4,1496.0,1.0,17130.0,26999,682.0,28897.0,50318.0,26366.0,18913.0,2,1391,0,14451,4790,,102800.0
1329739,6345,88,408,14938,2021.0,57,4081,10,241,0,1800.0,111.0,0,2754.0,1.0,14050.0,43001,1107.0,32068.0,84000.0,34306.0,1716.0,2,1186,0,16527,2040,,104800.0
1330889,3932,51,284,2065,2020.0,57,3758,2,194,0,1640.0,145.0,0,1991.0,1.0,22770.0,39000,1202.0,76111.0,50500.0,53920.0,69056.0,2,1391,0,4666,7177,,176500.0
1327783,3331,49,14,5512,2016.0,57,2568,4,119,0,1535.0,111.0,0,1998.0,2.0,13600.0,57010,1210.0,21479.0,132000.0,19741.0,19741.0,2,1391,0,4398,2464,,35200.0
1302791,7110,92,644,17835,2016.0,57,2572,6,119,0,1245.0,90.0,0,1390.0,2.0,14070.0,45504,620.0,20999.0,84000.0,19435.0,19435.0,2,1391,0,16590,13611,,38600.0
1321612,2365,32,580,3043,2016.0,57,2581,2,185,0,1644.0,155.0,0,1991.0,2.0,13140.0,56089,1202.0,29963.0,139600.0,30537.0,34752.0,2,1391,0,4123,7895,,42800.0
1292290,4836,58,542,14809,2016.0,57,2758,10,241,1,1260.0,111.0,0,1461.0,2.0,10940.0,43101,1107.0,11738.0,84000.0,20122.0,1007.0,2,581,0,16409,2040,,29800.0
1302283,6763,88,791,12,2022.0,57,4241,8,185,0,1110.0,88.0,0,1490.0,1.0,17920.0,84000,680.0,73274.0,48000.0,19677.0,5000.0,2,1391,0,15056,9983,,150800.0
1294040,1442,14,196,8638,2016.0,57,2600,4,148,0,1359.0,88.0,0,1560.0,3.0,13650.0,47020,1144.0,17984.0,171000.0,25769.0,13077.0,2,1391,0,3095,2040,,36000.0
1332055,6831,92,388,15026,2016.0,57,2857,1,119,0,1249.0,92.0,0,1395.0,1.0,13790.0,51106,624.0,21013.0,111339.0,20454.0,10636.0,2,1391,0,12316,434,,44800.0
1252510,1102,8,489,13397,2012.0,57,1831,6,31,0,1850.0,412.0,0,4395.0,3.0,25090.0,88862,5482.0,70043.0,92000.0,109390.0,109390.0,2,1391,0,8312,2369,,197800.0
1296068,5021,62,42,306,2017.0,57,2912,8,119,0,1270.0,96.0,0,1199.0,1.0,15140.0,45201,508.0,24305.0,95342.0,23345.0,14683.0,2,1391,0,11477,8024,,56800.0
1318635,7189,93,636,6636,2016.0,57,2628,2,185,0,1589.0,90.0,0,1498.0,2.0,12550.0,51506,684.0,27133.0,87314.0,25096.0,27135.0,2,1391,0,16573,2040,,39999.0
1332338,602,8,50,3378,2010.0,57,1216,2,43,0,1390.0,100.0,0,1995.0,6.0,14760.0,16784,1812.0,2456.0,84000.0,27218.0,27218.0,2,1391,0,14917,5957,,10800.0
1291596,69,4,132,3485,2015.0,57,2405,2,119,0,1310.0,92.0,0,1395.0,2.0,14690.0,60000,624.0,19737.0,110000.0,27642.0,20699.0,2,1391,0,804,2713,,31800.0
1295808,1708,29,219,14309,2016.0,57,2797,3,185,0,1096.0,88.0,0,1497.0,1.0,14020.0,51765,684.0,22782.0,78000.0,18293.0,13293.0,2,1391,0,1662,8480,,46800.0
1211842,4443,51,750,8756,2018.0,57,3589,10,241,1,1800.0,111.0,0,2143.0,2.0,12760.0,25001,1107.0,14268.0,84000.0,31350.0,1568.0,2,958,0,16527,2040,,72800.0
1307781,2780,43,595,17161,2013.0,57,1857,8,36,0,2397.0,375.0,0,4999.0,3.0,38060.0,106916,6614.0,93764.0,125000.0,158188.0,158188.0,2,1391,0,15997,7239,,333777.0
1276089,2094,29,620,18523,2007.0,57,795,6,39,1,1250.0,178.0,0,2156.0,3.0,40390.0,50168,2094.0,17360.0,124500.0,37613.0,37613.0,2,1391,0,9234,2518,,139888.0
1331655,2723,42,415,18694,2015.0,57,2722,6,231,0,1532.0,449.0,0,5204.0,5.0,165980.0,54901,5834.0,269950.0,16000.0,253420.0,428156.0,2,1391,0,7341,6995,,608800.0
1328199,5453,68,393,6644,2020.0,57,3885,4,185,0,1540.0,81.0,0,1461.0,2.0,10720.0,41801,1048.0,37804.0,84000.0,25525.0,12735.0,2,1391,0,1340,9102,,78800.0
1282313,2268,31,298,12931,2015.0,57,2450,3,189,0,1292.0,97.0,0,1591.0,2.0,12630.0,51301,738.0,15318.0,78258.0,12773.0,12773.0,2,1391,0,15000,10427,,26800.0
1324702,5742,83,786,8235,2018.0,57,3349,8,185,0,1489.0,115.0,0,1995.0,1.0,14960.0,43102,1208.0,29474.0,96219.0,13360.0,13360.0,2,1391,0,8669,2040,,76500.0
1289632,5632,82,714,18193,2016.0,57,2776,8,185,1,1422.0,84.0,0,1597.0,1.0,10630.0,50101,1182.0,19107.0,92000.0,18601.0,8601.0,2,1391,0,2686,396,,33900.0
1301918,4934,58,698,7370,2020.0,57,3874,3,235,0,1205.0,85.0,0,1598.0,1.0,11670.0,45600,742.0,44176.0,84000.0,17007.0,17007.0,2,1391,0,16044,1665,,88900.0
1309320,2519,88,215,5290,2018.0,57,3385,3,185,0,1287.0,93.0,0,1591.0,2.0,12860.0,25920,738.0,21023.0,103100.0,11934.0,11934.0,2,1391,0,16248,2040,,68800.0
1306584,1407,12,670,2569,2015.0,57,2540,3,119,0,1220.0,74.0,0,1398.0,1.0,9720.0,47020,626.0,16723.0,158000.0,13823.0,13823.0,2,1391,0,16155,2040,,25800.0
1326390,4854,58,542,7413,2021.0,57,3923,10,241,0,1220.0,111.0,3,1597.0,3.0,9600.0,34996,1107.0,24171.0,54000.0,20909.0,1046.0,2,1113,0,16527,6899,,66300.0
1325788,4882,58,537,2162,2021.0,57,3987,1,178,0,1220.0,85.0,4,1198.0,1.0,13960.0,48000,714.0,39156.0,45000.0,21093.0,6531.0,2,1391,0,208,16101,,102888.0
1302064,3856,51,222,1489,2019.0,57,3555,2,185,0,1420.0,120.0,0,1332.0,1.0,21900.0,39700,586.0,53026.0,65600.0,35114.0,41160.0,2,1391,0,14131,9154,,142800.0
1319549,1272,8,420,10144,2022.0,57,4276,2,186,0,2050.0,250.0,2,1797.0,2.0,24440.0,107201,3398.0,118214.0,26188.0,64595.0,43271.0,2,1391,0,14110,4419,,223800.0
1310597,6697,88,756,13050,2019.0,57,3495,4,178,0,1620.0,100.0,4,1797.0,1.0,22640.0,41361,974.0,46238.0,84000.0,36096.0,32535.0,2,1391,0,3312,13806,,135800.0
1214538,2836,44,311,7196,2018.0,57,3036,2,185,0,1615.0,135.0,0,2494.0,2.0,19510.0,39000,1792.0,46455.0,110000.0,40888.0,49244.0,2,1391,0,5547,580,,96888.0
1317691,6254,88,313,12,2007.0,57,628,4,10,0,1780.0,125.0,0,2362.0,6.0,14570.0,50578,2457.0,17986.0,84000.0,34928.0,38421.0,2,1391,0,16521,2040,,51800.0
1322584,477,8,4,8235,2019.0,57,3685,1,189,0,1320.0,103.0,0,1499.0,2.0,16410.0,32889,684.0,48199.0,34409.0,32704.0,37786.0,2,1391,0,8584,2040,,118000.0
1313993,6910,88,388,0,2018.0,57,3589,6,189,0,1408.0,169.0,0,1984.0,2.0,22160.0,33301,1194.0,48983.0,36200.0,34526.0,40337.0,2,1391,0,16709,8635,,144800.0
1286253,4665,54,464,12,2016.0,57,2535,3,189,0,1284.0,86.0,0,1590.0,1.0,15020.0,47300,738.0,16737.0,79800.0,13914.0,13914.0,2,1391,0,3041,14609,,35800.0
1330150,3215,47,396,18873,2011.0,57,1649,6,20,0,1880.0,323.0,0,4691.0,6.0,22170.0,60586,6539.0,43423.0,90616.0,114718.0,114718.0,2,1391,0,7213,1993,,158888.0
1318678,4890,58,584,13079,2017.0,57,2915,8,185,0,1325.0,85.0,0,1197.0,2.0,13900.0,36001,508.0,20832.0,78200.0,19750.0,14750.0,2,1391,0,6745,6443,,50800.0
1303597,3167,47,392,19668,2010.0,57,1296,6,39,0,1980.0,323.0,0,4691.0,3.0,23160.0,32914,7042.0,20452.0,114700.0,140469.0,140469.0,2,1391,0,7227,12439,,143888.0
1315126,6562,88,654,2518,2019.0,57,3333,4,194,0,1325.0,79.0,0,1496.0,1.0,14720.0,25501,682.0,24187.0,110500.0,17455.0,17455.0,2,1391,0,1445,15013,,77800.0
1293121,2787,43,595,12764,2016.0,57,2729,8,185,0,1720.0,177.0,0,1999.0,2.0,19690.0,50389,1212.0,48352.0,83600.0,47615.0,58661.0,2,1391,0,3941,3420,,80800.0
1299132,5030,62,42,16656,2019.0,57,3667,8,185,0,1430.0,133.0,0,1598.0,1.0,14500.0,35001,742.0,40926.0,91000.0,24280.0,25992.0,2,1391,0,3020,15446,,101777.0
1303531,6111,88,156,4690,2019.0,57,3575,3,111,0,1315.0,96.0,0,1598.0,1.0,13080.0,13010,242.0,22096.0,53000.0,19648.0,19648.0,2,1391,0,10661,12977,,83800.0
1315442,7143,92,713,9892,2022.0,57,4256,8,119,0,1678.0,140.0,0,1984.0,1.0,20780.0,95856,1194.0,106800.0,23900.0,34395.0,40153.0,2,1391,0,13395,13169,,191800.0
1329405,2836,44,311,19690,2015.0,57,2324,2,185,0,1615.0,135.0,0,2494.0,4.0,17800.0,60789,1792.0,29722.0,84000.0,39966.0,47953.0,2,1391,0,5591,8969,,40800.0
1276696,1230,8,793,17310,2010.0,57,1397,6,36,0,1430.0,150.0,0,2497.0,6.0,15040.0,42683,2514.0,28311.0,84000.0,43140.0,43140.0,2,1391,0,16146,2040,,99800.0
1328159,6803,92,201,12,2007.0,57,568,10,36,0,1480.0,111.0,0,1896.0,2.0,10830.0,27507,1107.0,8584.0,84000.0,28500.0,25241.0,2,35,0,16557,2040,,33800.0
1247454,3894,51,228,1347,2008.0,57,730,2,39,0,1655.0,200.0,0,3498.0,1.0,13490.0,37906,4746.0,15318.0,116000.0,77079.0,77079.0,2,1391,0,6445,2040,,54500.0
1312974,6443,88,536,10767,2018.0,57,3414,4,178,0,1610.0,100.0,4,1797.0,1.0,22800.0,42564,974.0,40963.0,86000.0,32999.0,28199.0,2,1391,0,3374,12777,,127800.0
1302802,2453,36,776,3444,2018.0,57,3179,2,194,0,1679.0,147.0,0,1998.0,2.0,16390.0,32429,1210.0,44148.0,89000.0,36829.0,43561.0,2,1391,0,3997,544,,90800.0
1309326,5560,75,473,2617,2018.0,57,3335,7,157,0,1259.0,85.0,0,999.0,1.0,14500.0,26309,392.0,26153.0,60000.0,19702.0,19702.0,2,1391,0,7369,2865,,78000.0
1192264,5644,83,347,8331,2015.0,57,2435,8,119,0,1682.0,177.0,0,1998.0,1.0,17140.0,55001,1210.0,18497.0,84000.0,17986.0,17986.0,2,1391,0,7662,10226,,35800.0
1299543,5277,65,209,459,2020.0,57,3903,8,148,0,2105.0,250.0,0,2995.0,1.0,43980.0,60109,2380.0,151615.0,40500.0,96707.0,146073.0,2,1391,0,6370,14350,,380800.0
1311792,2818,43,595,19718,2018.0,57,3040,8,119,0,1884.0,280.0,0,2995.0,1.0,29330.0,49996,2380.0,104024.0,95000.0,88906.0,132031.0,2,1391,0,13716,10939,,172800.0
